id,speed
1873,36.609993
1874,47.57085
1875,47.338993
1876,47.048004
1877,45.403984
1878,24.126738
1879,19.768017
1880,10.5529
1881,48.41917
1882,48.41924
1883,47.218906
1884,47.37178
1885,16.118242
1886,20.84694
1887,16.509588
1888,15.967483
1889,14.721727
1890,47.993782
1891,17.164764
1892,22.962692
1893,22.765932
1894,16.9348
1895,10.254213
1896,48.015427
1897,48.448315
1898,17.890245
1899,15.79392
1900,9.947933
1901,23.913258
1902,38.19763
1903,48.603268
1904,45.23424
1905,17.571764
1906,19.020138
1907,18.628052
1908,16.384619
1909,11.836547
1910,18.376907
1911,47.99661
1912,46.587505
1913,25.986856
1914,24.3336
1915,23.761225
1916,19.366896
1917,17.942148
1918,26.787956
1919,38.847992
1920,38.65764
1921,45.987206
1922,44.09487
1923,41.236362
1924,41.676304
1925,40.495518
1926,40.928085
1927,43.287445
1928,43.25887
1929,47.947918
1930,29.215816
1931,15.81828
1932,19.7514
1933,18.071545
1934,17.979506
1935,16.999853
1936,46.179955
1937,41.272064
1938,44.28551
1939,47.433662
1940,46.836823
1941,45.198956
1942,28.890705
1943,14.289457
1944,22.329842
1945,22.611132
1946,17.061256
1947,21.164648
1948,43.70765
1949,41.453094
1950,48.627106
1951,47.42136
1952,45.646976
1953,30.61351
1954,17.929508
1955,20.239866
1956,19.536398
1957,15.212835
1958,11.5415745
1959,40.71689
1960,48.063107
1961,48.738884
1962,47.89686
1963,47.870186
1964,44.092445
1965,23.683226
1966,19.350935
1967,43.65578
1968,40.811726
1969,48.486282
1970,45.03211
1971,16.593025
1972,20.787338
1973,20.660158
1974,18.805483
1975,12.864578
1976,22.435715
1977,39.450626
1978,48.995205
1979,48.69486
1980,49.14979
1981,47.577774
1982,42.947437
1983,28.296759
1984,26.45936
1985,24.2561
1986,22.553831
1987,21.319035
1988,37.225945
1989,44.552074
1990,46.907536
1991,46.783337
1992,46.768555
1993,43.27654
1994,42.371487
1995,41.256977
1996,40.62665
1997,40.76271
1998,47.908638
1999,25.03313
2000,17.828588
2001,18.222841
2002,17.041609
2003,12.484281
2004,19.776443
2005,44.20505
2006,42.672466
2007,47.84737
2008,13.935826
2009,16.861446
2010,21.53037
2011,16.854464
2012,10.6887245
2013,17.098942
2014,22.830898
2015,18.34978
2016,18.131159
2017,12.824822
2018,36.384834
2019,39.79827
2020,44.61891
2021,48.433018
2022,47.842438
2023,47.994495
2024,22.776615
2025,18.195171
2026,18.688816
2027,15.767401
2028,11.219948
2029,43.473583
2030,34.1177
2031,40.923153
2032,48.04806
2033,45.135277
2034,21.693232
2035,17.110407
2036,16.268064
2037,17.085432
2038,10.257364
2039,49.52738
2040,49.185635
2041,49.749886
2042,29.192364
2043,25.397038
2044,20.786686
2045,22.888517
2046,39.856594
2047,39.260696
2048,35.22967
2049,40.6472
2050,39.958607
2051,41.930927
2052,38.29874
2053,46.982315
2054,46.778637
2055,44.746162
2056,16.753376
2057,22.65849
2058,20.381641
2059,17.434694
2060,20.65672
2061,16.150154
2062,12.50619
2063,46.710396
2064,47.216713
2065,46.23766
2066,17.599098
2067,22.962505
2068,17.90009
2069,19.428743
2070,12.836901
2071,35.866386
2072,40.924
2073,44.57038
2074,48.447395
2075,25.938719
2076,14.625575
2077,19.074194
2078,16.958246
2079,18.901417
2080,22.434195
2081,37.051456
2082,48.61306
2083,46.37184
2084,43.907387
2085,14.215488
2086,22.85226
2087,18.749876
2088,19.781164
2089,43.18153
2090,41.556824
2091,47.49782
2092,47.971054
2093,48.16569
2094,44.932556
2095,17.688837
2096,22.992609
2097,17.872206
2098,16.700123
2099,15.295466
2100,11.824323
2101,38.62535
2102,47.595245
2103,48.749252
2104,47.4659
2105,46.598198
2106,27.614544
2107,25.258942
2108,24.390028
2109,24.083801
2110,22.576956
2111,21.582104
2112,21.597008
2113,35.38621
2114,45.28669
2115,47.368008
2116,46.97815
2117,42.485596
2118,42.599575
2119,40.694035
2120,41.345974
2121,39.726406
2122,43.33642
2123,43.84558
2124,39.58837
2125,37.539597
2126,47.332394
2127,47.084904
2128,46.37571
2129,46.021782
2130,44.395916
2131,17.48288
2132,23.40495
2133,18.409964
2134,17.257023
2135,17.162615
2136,18.591208
2137,10.692273
2138,47.706833
2139,48.038265
2140,17.136173
2141,15.130638
2142,42.703033
2143,48.48406
2144,48.414463
2145,44.04257
2146,14.849041
2147,23.944904
2148,19.984423
2149,19.340982
2150,21.002619
2151,40.77285
2152,43.56528
2153,48.981064
2154,49.23315
2155,48.06151
2156,14.694274
2157,14.644684
2158,21.18839
2159,15.954892
2160,14.961049
2161,9.231674
2162,33.52616
2163,39.327396
2164,46.87753
2165,28.603888
2166,12.307228
2167,13.613223
2168,19.227104
2169,19.3675
2170,16.768723
2171,17.408596
2172,15.463903
2173,11.109036
2174,41.725994
2175,32.664555
2176,37.433968
2177,47.630074
2178,47.957634
2179,48.87318
2180,23.884752
2181,22.607111
2182,22.930902
2183,22.634132
2184,21.329956
2185,31.388783
2186,38.628857
2187,37.03919
2188,46.798393
2189,47.479454
2190,47.40057
2191,47.107063
2192,47.413624
2193,46.35309
2194,43.830406
2195,43.262306
2196,40.03745
2197,40.308636
2198,40.493122
2199,41.039997
2200,40.865543
2201,43.957825
2202,48.27195
2203,47.811474
2204,47.28248
2205,15.155892
2206,17.774366
2207,12.079032
2208,41.09548
2209,42.975784
2210,46.351933
2211,44.547245
2212,23.80718
2213,19.077974
2214,19.038921
2215,17.494638
2216,10.80399
2217,21.183876
2218,44.09411
2219,47.320328
2220,47.862503
2221,47.458553
2222,46.76052
2223,44.73615
2224,15.792632
2225,16.995628
2226,17.392597
2227,18.214634
2228,12.466322
2229,11.2041025
2230,20.989222
2231,45.532135
2232,47.87339
2233,49.910187
2234,48.948685
2235,47.618008
2236,45.723015
2237,15.347899
2238,17.882154
2239,23.46862
2240,12.135374
2241,22.533697
2242,39.256546
2243,47.700607
2244,48.74833
2245,47.971397
2246,48.69482
2247,48.087067
2248,45.79083
2249,29.921124
2250,14.251758
2251,20.180443
2252,20.023394
2253,15.787883
2254,15.35896
2255,12.885837
2256,8.557524
2257,17.231934
2258,32.177128
2259,33.706127
2260,48.437332
2261,48.557228
2262,47.665344
2263,25.413517
2264,20.351402
2265,19.898268
2266,36.503708
2267,47.413586
2268,45.692524
2269,42.78561
2270,42.246456
2271,39.679146
2272,39.38698
2273,38.584938
2274,41.31069
2275,41.66187
2276,39.13484
2277,38.344814
2278,48.005203
2279,47.554466
2280,47.56511
2281,47.722347
2282,22.022785
2283,23.337763
2284,21.17553
2285,19.194891
2286,19.788746
2287,17.965647
2288,11.279515
2289,38.90548
2290,46.545177
2291,22.214626
2292,12.978013
2293,15.78505
2294,17.486423
2295,13.736317
2296,13.663044
2297,43.10673
2298,39.663425
2299,47.915497
2300,47.362625
2301,20.221622
2302,17.85176
2303,16.647135
2304,18.027887
2305,13.257355
2306,11.575467
2307,40.48409
2308,43.323498
2309,48.38933
2310,47.53112
2311,47.489796
2312,47.23216
2313,45.066307
2314,26.472202
2315,48.33149
2316,48.238487
2317,46.723354
2318,25.811464
2319,16.67181
2320,21.65099
2321,21.587118
2322,16.277586
2323,9.475594
2324,20.358313
2325,36.14749
2326,47.386494
2327,47.69218
2328,46.946793
2329,47.2355
2330,44.951023
2331,40.389996
2332,24.681149
2333,23.764887
2334,17.97961
2335,20.026167
2336,18.909159
2337,40.67733
2338,34.67318
2339,36.244545
2340,46.703815
2341,40.366882
2342,42.290073
2343,42.52995
2344,42.027615
2345,43.23992
2346,48.458054
2347,48.321857
2348,15.04192
2349,26.64362
2350,22.179626
2351,19.660154
2352,23.47488
2353,39.88729
2354,47.382107
2355,48.582832
2356,46.97976
2357,43.188923
2358,18.088219
2359,22.835138
2360,18.878754
2361,16.886967
2362,18.47303
2363,12.124175
2364,10.951456
2365,34.20428
2366,47.381195
2367,48.07898
2368,46.926895
2369,44.514164
2370,22.579353
2371,16.525547
2372,34.08364
2373,42.32961
2374,47.885067
2375,47.124275
2376,14.4998255
2377,25.565807
2378,19.939234
2379,18.78352
2380,12.836901
2381,37.05683
2382,40.62339
2383,47.244785
2384,47.456955
2385,45.36534
2386,13.701749
2387,20.693462
2388,17.495575
2389,34.258118
2390,46.736454
2391,47.120647
2392,46.721558
2393,24.47658
2394,21.535456
2395,15.123168
2396,15.443498
2397,14.988875
2398,46.177185
2399,46.283157
2400,46.366074
2401,38.6018
2402,40.547974
2403,41.520145
2404,39.939793
2405,36.116253
2406,41.845615
2407,41.77399
2408,32.2644
2409,47.138935
2410,45.984814
2411,25.069237
2412,17.941578
2413,23.193764
2414,19.118975
2415,15.439422
2416,10.846908
2417,39.48961
2418,47.425507
2419,46.808422
2420,22.830685
2421,22.033728
2422,48.14519
2423,46.638947
2424,14.842761
2425,19.253988
2426,18.981844
2427,19.117325
2428,16.782846
2429,17.969856
2430,11.371041
2431,10.3221655
2432,46.281136
2433,48.18534
2434,47.266735
2435,24.825417
2436,18.903378
2437,25.407946
2438,25.025587
2439,17.67048
2440,15.31458
2441,44.671677
2442,48.044655
2443,48.323387
2444,46.796642
2445,44.611244
2446,20.221512
2447,25.544687
2448,24.366661
2449,17.263224
2450,13.96125
2451,21.48661
2452,48.256886
2453,42.038334
2454,27.63018
2455,24.386967
2456,19.059631
2457,40.293682
2458,35.037865
2459,48.248596
2460,46.7658
2461,40.573105
2462,40.628315
2463,39.518494
2464,36.521458
2465,34.93811
2466,42.469814
2467,43.25571
2468,44.165016
2469,48.057316
2470,48.49507
2471,47.873917
2472,47.331833
2473,37.127148
2474,32.141052
2475,35.989574
2476,38.54511
2477,27.366892
2478,27.869612
2479,21.819996
2480,21.244282
2481,43.557922
2482,44.550602
2483,48.41496
2484,48.542446
2485,47.88468
2486,47.732212
2487,31.357536
2488,34.90016
2489,33.19961
2490,28.245298
2491,27.779984
2492,28.013233
2493,21.537737
2494,44.256374
2495,38.835327
2496,48.886883
2497,48.12247
2498,47.43607
2499,46.130634
2500,44.45676
2501,20.367922
2502,16.12081
2503,16.12042
2504,8.148409
2505,20.925997
2506,42.846157
2507,49.39653
2508,48.898163
2509,47.853745
2510,45.841602
2511,14.168692
2512,20.6989
2513,17.604599
2514,15.122233
2515,17.264753
2516,15.898011
2517,38.91746
2518,35.89992
2519,14.8979645
2520,21.500168
2521,17.358654
2522,17.627968
2523,11.6588545
2524,10.367209
2525,19.745491
2526,35.286156
2527,42.16396
2528,46.52701
2529,48.081757
2530,47.68055
2531,21.260622
2532,21.21991
2533,20.01932
2534,19.167604
2535,29.098242
2536,44.038986
2537,46.13164
2538,46.99447
2539,41.42515
2540,37.763214
2541,38.191708
2542,37.661
2543,42.229958
2544,47.526546
2545,48.247017
2546,47.80409
2547,46.320377
2548,34.865814
2549,27.832317
2550,27.631895
2551,26.942411
2552,21.792532
2553,29.279554
2554,43.47111
2555,43.817978
2556,48.02061
2557,48.444294
2558,47.64947
2559,47.112385
2560,44.387913
2561,25.932308
2562,13.562068
2563,15.787349
2564,22.27775
2565,18.447735
2566,18.133547
2567,39.727173
2568,46.983994
2569,44.819225
2570,16.426622
2571,23.845318
2572,22.077656
2573,18.06634
2574,12.137659
2575,47.976723
2576,26.179996
2577,13.077494
2578,13.512332
2579,43.22704
2580,43.452873
2581,47.795742
2582,47.96555
2583,47.70323
2584,47.188667
2585,45.408417
2586,15.684568
2587,21.35194
2588,18.408928
2589,18.74408
2590,18.551403
2591,41.76519
2592,35.445015
2593,46.47155
2594,47.87506
2595,46.200253
2596,22.560091
2597,23.534193
2598,23.324352
2599,20.610361
2600,18.253862
2601,18.087774
2602,16.396074
2603,36.532013
2604,46.29077
2605,46.215424
2606,45.465527
2607,41.877655
2608,39.075653
2609,40.117653
2610,40.70114
2611,39.440212
2612,39.51056
2613,42.983677
2614,34.254326
2615,42.319736
2616,47.09942
2617,43.59493
2618,24.464363
2619,14.742871
2620,17.49947
2621,25.45019
2622,22.000168
2623,19.846828
2624,20.925888
2625,20.983116
2626,39.321285
2627,47.591167
2628,48.118526
2629,46.32101
2630,22.044615
2631,21.157852
2632,15.144109
2633,16.92233
2634,16.446493
2635,36.77535
2636,41.1487
2637,36.52678
2638,43.001255
2639,47.324577
2640,47.796852
2641,47.547474
2642,24.603828
2643,17.211128
2644,19.863918
2645,16.28277
2646,15.280568
2647,17.02245
2648,9.42613
2649,43.25626
2650,48.06977
2651,48.015484
2652,48.634964
2653,48.214344
2654,25.040188
2655,16.787554
2656,18.885538
2657,15.08272
2658,17.464832
2659,43.230152
2660,36.964073
2661,48.400867
2662,49.172066
2663,47.108273
2664,46.92212
2665,22.88326
2666,13.813453
2667,19.209002
2668,15.092822
2669,15.785425
2670,19.397661
2671,42.600006
2672,34.450474
2673,19.637804
2674,19.328392
2675,18.98413
2676,32.527863
2677,35.17041
2678,36.499893
2679,47.190304
2680,46.749832
2681,46.557793
2682,43.400864
2683,37.483994
2684,39.010277
2685,38.468884
2686,47.98367
2687,47.42352
2688,46.31164
2689,44.692345
2690,24.532461
2691,15.078747
2692,18.783415
2693,12.159917
2694,37.03933
2695,44.795567
2696,44.79761
2697,48.312313
2698,47.905014
2699,46.84506
2700,13.094698
2701,16.305567
2702,17.841135
2703,17.69573
2704,40.67006
2705,45.35629
2706,48.86531
2707,45.425484
2708,33.193375
2709,34.89676
2710,26.702452
2711,26.724329
2712,26.707163
2713,25.368484
2714,21.406996
2715,44.650707
2716,48.06126
2717,47.645058
2718,24.54278
2719,17.759476
2720,21.157368
2721,18.64481
2722,18.787697
2723,16.51658
2724,12.441873
2725,21.049894
2726,39.43152
2727,48.15115
2728,48.56837
2729,44.27915
2730,21.390757
2731,18.111652
2732,11.461062
2733,19.750847
2734,33.70692
2735,46.779785
2736,47.720695
2737,47.273678
2738,47.57943
2739,46.775562
2740,40.090015
2741,26.197023
2742,19.740479
2743,17.19273
2744,19.066479
2745,20.584637
2746,18.491306
2747,36.798397
2748,47.75678
2749,47.296173
2750,47.41385
2751,44.409943
2752,44.346928
2753,37.74323
2754,39.353012
2755,37.884735
2756,35.753006
2757,47.825954
2758,46.678093
2759,47.138905
2760,25.147993
2761,20.67951
2762,18.590601
2763,12.477073
2764,22.108397
2765,38.210693
2766,41.83328
2767,47.148746
2768,48.171906
2769,46.73967
2770,44.851845
2771,11.788278
2772,21.211275
2773,18.039186
2774,15.025686
2775,24.086205
2776,33.261555
2777,40.77368
2778,40.204273
2779,47.667503
2780,47.336063
2781,47.42071
2782,46.002087
2783,43.328022
2784,23.997892
2785,14.079143
2786,21.177753
2787,18.675026
2788,17.895464
2789,10.4836035
2790,18.026363
2791,37.78485
2792,45.262173
2793,41.604404
2794,43.845913
2795,49.22346
2796,47.257614
2797,16.760206
2798,22.003635
2799,22.578962
2800,19.026344
2801,16.866592
2802,17.545422
2803,15.892069
2804,23.87852
2805,39.036617
2806,48.05605
2807,49.099003
2808,47.83202
2809,26.356747
2810,16.210262
2811,19.861189
2812,16.184422
2813,14.2895355
2814,19.020182
2815,40.75423
2816,35.833332
2817,46.67452
2818,22.294844
2819,23.979193
2820,20.874607
2821,17.923817
2822,29.995716
2823,37.974716
2824,32.37105
2825,44.147167
2826,46.354755
2827,46.01741
2828,45.680424
2829,41.43976
2830,35.474133
2831,37.226887
2832,36.624477
2833,38.539154
2834,38.68381
2835,36.528416
2836,35.955254
2837,47.04429
2838,46.825447
2839,14.11592
2840,21.588531
2841,21.10788
2842,18.208664
2843,17.108246
2844,17.282257
2845,12.32509
2846,36.409878
2847,40.43844
2848,47.191208
2849,47.064636
2850,47.88703
2851,47.284313
2852,47.23462
2853,45.656967
2854,19.2931
2855,17.580873
2856,42.466003
2857,36.980118
2858,40.293747
2859,48.043198
2860,24.607376
2861,13.055603
2862,15.373539
2863,21.399801
2864,16.22494
2865,10.088517
2866,20.619274
2867,35.994606
2868,41.328495
2869,35.339855
2870,21.498083
2871,19.617353
2872,20.453947
2873,18.487892
2874,13.489862
2875,37.29525
2876,48.024685
2877,48.861134
2878,48.01193
2879,47.8373
2880,26.191929
2881,17.40988
2882,20.07668
2883,20.444288
2884,19.273336
2885,17.26492
2886,11.112934
2887,40.9702
2888,37.64899
2889,48.77882
2890,48.68392
2891,46.88383
2892,41.473186
2893,24.18349
2894,24.079556
2895,22.939095
2896,18.176977
2897,18.031416
2898,27.425802
2899,39.379745
2900,34.916542
2901,46.5731
2902,46.732464
2903,39.678627
2904,38.904533
2905,40.45669
2906,43.574356
2907,41.474087
2908,42.65468
2909,37.690674
2910,35.640167
2911,46.87902
2912,46.919346
2913,27.737848
2914,15.474421
2915,24.52621
2916,21.87624
2917,20.671581
2918,35.83517
2919,41.93056
2920,47.66625
2921,47.938946
2922,46.870632
2923,20.506277
2924,17.171062
2925,19.999968
2926,18.670057
2927,11.942974
2928,9.777925
2929,37.837852
2930,47.4857
2931,47.123302
2932,13.181656
2933,16.326279
2934,19.04983
2935,19.155066
2936,17.447655
2937,8.302829
2938,42.24598
2939,38.550743
2940,47.560337
2941,47.567978
2942,46.960735
2943,16.81111
2944,22.308178
2945,23.171556
2946,11.269807
2947,20.321604
2948,38.61779
2949,32.232025
2950,38.7899
2951,46.849503
2952,44.135445
2953,24.981005
2954,16.316631
2955,21.323383
2956,16.671896
2957,15.906187
2958,14.807367
2959,18.257923
2960,40.06428
2961,34.878105
2962,47.04551
2963,48.944416
2964,41.15351
2965,20.211088
2966,21.508484
2967,22.203928
2968,22.692186
2969,19.188625
2970,16.999743
2971,28.323868
2972,44.676903
2973,46.65903
2974,46.156044
2975,41.952362
2976,37.82833
2977,35.57051
2978,42.75054
2979,25.060162
2980,22.767569
2981,19.177656
2982,18.695086
2983,12.876981
2984,11.12935
2985,43.333263
2986,47.96408
2987,47.086853
2988,46.947506
2989,44.22774
2990,13.440525
2991,15.6741295
2992,22.668026
2993,22.020788
2994,19.025372
2995,11.538487
2996,18.827564
2997,41.919357
2998,41.927208
2999,48.335896
3000,47.286938
3001,46.334743
3002,22.21235
3003,16.857128
3004,15.124798
3005,8.758489
3006,37.88826
3007,41.35298
3008,46.542046
3009,45.018627
3010,20.057215
3011,20.138393
3012,18.61719
3013,35.877533
3014,41.225986
3015,35.118523
3016,48.396454
3017,26.297892
3018,20.938753
3019,17.305113
3020,14.053055
3021,10.335881
3022,17.655499
3023,30.536167
3024,47.26719
3025,41.091534
3026,20.116472
3027,18.248468
3028,19.384388
3029,19.394976
3030,18.496517
3031,31.333933
3032,44.555595
3033,47.39406
3034,47.048653
3035,47.352097
3036,43.851643
3037,40.15516
3038,38.55851
3039,39.974346
3040,39.85517
3041,38.78663
3042,35.313305
3043,44.067745
3044,44.243217
3045,44.66928
3046,46.777683
3047,46.823406
3048,44.479088
3049,15.710793
3050,25.489807
3051,21.06074
3052,20.80949
3053,18.542477
3054,18.40834
3055,12.050999
3056,40.86417
3057,47.892532
3058,47.98273
3059,46.977615
3060,47.12687
3061,13.5049715
3062,19.734184
3063,18.05268
3064,15.893539
3065,15.625533
3066,13.983218
3067,9.6224375
3068,40.994415
3069,35.72353
3070,47.020527
3071,47.173786
3072,46.468575
3073,46.33249
3074,24.883183
3075,21.023642
3076,21.234074
3077,18.303305
3078,19.524511
3079,18.481995
3080,10.310959
3081,32.689617
3082,40.9978
3083,40.508564
3084,48.03367
3085,47.772007
3086,47.54497
3087,26.471287
3088,15.210479
3089,20.993925
3090,21.104404
3091,16.63499
3092,17.328468
3093,15.861803
3094,36.305252
3095,33.40951
3096,48.98132
3097,47.170204
3098,25.130775
3099,20.73011
3100,21.289455
3101,17.515923
3102,18.988447
3103,17.131508
3104,10.333626
3105,34.51622
3106,35.34495
3107,47.441643
3108,47.415184
3109,46.29881
3110,23.461185
3111,22.300491
3112,19.214207
3113,20.319107
3114,31.546942
3115,35.607742
3116,46.762493
3117,46.60499
3118,41.45689
3119,36.942986
3120,36.921024
3121,38.003777
3122,40.002277
3123,40.759724
3124,37.92528
3125,34.44089
3126,36.45813
3127,34.541374
3128,42.853405
3129,47.48442
3130,47.185364
3131,46.69908
3132,46.76012
3133,26.237883
3134,14.806661
3135,15.487544
3136,18.273178
3137,17.068583
3138,11.837904
3139,8.15532
3140,46.82934
3141,22.158548
3142,18.98963
3143,17.964996
3144,11.804139
3145,10.269121
3146,47.186523
3147,47.750874
3148,46.994305
3149,44.320393
3150,13.672727
3151,12.89975
3152,35.075294
3153,42.856407
3154,47.818665
3155,47.463505
3156,14.428101
3157,21.322828
3158,18.31009
3159,17.220682
3160,16.318546
3161,47.136726
3162,45.151775
3163,26.751392
3164,15.508081
3165,21.113674
3166,19.010525
3167,18.819576
3168,16.232979
3169,9.418069
3170,20.436657
3171,30.889334
3172,47.085712
3173,46.90709
3174,47.246857
3175,20.979765
3176,18.37423
3177,19.262094
3178,18.608326
3179,17.651611
3180,17.98213
3181,16.501976
3182,15.870397
3183,40.784855
3184,33.09739
3185,33.224224
3186,44.51183
3187,47.35333
3188,46.9093
3189,47.08602
3190,46.10566
3191,42.43469
3192,39.00543
3193,40.673035
3194,40.885273
3195,39.10627
3196,41.791134
3197,46.533443
3198,47.491753
3199,46.600967
3200,47.2025
3201,44.916096
3202,26.6288
3203,15.600413
3204,21.469934
3205,15.3926735
3206,13.03856
3207,37.80736
3208,43.499763
3209,38.777206
3210,47.800014
3211,47.149715
3212,47.38173
3213,45.93398
3214,44.200302
3215,16.521767
3216,22.182142
3217,15.579006
3218,36.6866
3219,37.58617
3220,40.96226
3221,47.984135
3222,47.59682
3223,47.896477
3224,22.355963
3225,23.513771
3226,18.775057
3227,10.324598
3228,37.560753
3229,38.059563
3230,41.403576
3231,47.804783
3232,47.713116
3233,47.336586
3234,46.506397
3235,21.181774
3236,17.667448
3237,16.49125
3238,17.375994
3239,10.418986
3240,18.61048
3241,41.174664
3242,46.77651
3243,46.944897
3244,24.318121
3245,13.872824
3246,16.828712
3247,22.522226
3248,21.553555
3249,16.977407
3250,15.6620455
3251,15.976639
3252,19.043753
3253,36.74633
3254,32.19053
3255,35.41604
3256,48.455444
3257,47.664024
3258,23.038363
3259,24.532387
3260,19.523539
3261,18.892612
3262,39.971275
3263,37.70745
3264,34.204178
3265,44.455406
3266,46.314835
3267,38.39724
3268,39.26641
3269,40.881245
3270,39.810764
3271,34.952816
3272,42.537476
3273,47.46967
3274,46.62389
3275,17.860535
3276,24.373707
3277,20.717556
3278,12.376563
3279,21.201715
3280,39.40656
3281,46.79512
3282,47.85878
3283,46.499065
3284,24.050133
3285,23.410355
3286,17.413834
3287,17.562819
3288,15.05821
3289,18.335314
3290,13.650075
3291,8.205176
3292,34.61664
3293,41.11213
3294,36.366722
3295,39.50402
3296,47.271545
3297,47.9613
3298,44.560387
3299,22.301199
3300,18.051476
3301,18.340027
3302,48.4437
3303,47.338406
3304,47.850273
3305,46.841816
3306,23.935337
3307,13.668529
3308,18.020723
3309,17.60762
3310,18.60622
3311,12.885304
3312,17.74141
3313,33.966434
3314,47.255966
3315,47.702747
3316,46.51559
3317,43.893982
3318,21.627424
3319,12.783633
3320,16.198158
3321,20.336006
3322,19.621655
3323,15.482396
3324,15.61011
3325,12.53534
3326,9.7364025
3327,18.269741
3328,36.822376
3329,41.9296
3330,48.1005
3331,47.713684
3332,22.070951
3333,20.54942
3334,44.349728
3335,46.690723
3336,46.871464
3337,46.548424
3338,42.53467
3339,37.81731
3340,38.799072
3341,36.95002
3342,36.49514
3343,41.512
3344,33.499115
3345,43.2877
3346,47.032852
3347,47.203373
3348,46.228657
3349,44.36747
3350,23.895891
3351,14.121015
3352,18.207222
3353,16.64117
3354,13.135932
3355,21.810349
3356,36.582676
3357,43.30667
3358,47.03371
3359,46.657883
3360,22.201702
3361,22.924429
3362,23.015694
3363,16.905832
3364,13.658897
3365,20.375944
3366,37.31207
3367,47.21525
3368,43.81978
3369,24.489004
3370,17.727072
3371,36.03043
3372,40.004578
3373,46.822
3374,47.80197
3375,47.408028
3376,46.555836
3377,24.509436
3378,14.241718
3379,17.102436
3380,22.191729
3381,18.605932
3382,18.644161
3383,17.017437
3384,11.314064
3385,18.796417
3386,33.852577
3387,46.28624
3388,25.327322
3389,23.222582
3390,10.224342
3391,17.617786
3392,31.10708
3393,47.12327
3394,48.111477
3395,47.099903
3396,45.197773
3397,23.934708
3398,23.10395
3399,20.98584
3400,18.521017
3401,19.696451
3402,19.628632
3403,18.17481
3404,28.64673
3405,44.163784
3406,46.682323
3407,47.24138
3408,46.729782
3409,45.962982
3410,42.04842
3411,38.685654
3412,38.894413
3413,40.465473
3414,35.35956
3415,46.23575
3416,44.1749
3417,16.590746
3418,23.788147
3419,20.340223
3420,18.170832
3421,11.8965435
3422,10.690501
3423,35.38211
3424,47.97133
3425,47.911198
3426,47.148067
3427,44.7425
3428,28.226168
3429,29.852592
3430,26.934742
3431,25.296041
3432,23.5471
3433,19.261545
3434,19.253117
3435,29.65338
3436,42.011703
3437,46.89598
3438,47.32768
3439,47.64233
3440,47.606915
3441,33.925663
3442,27.360378
3443,25.57813
3444,20.495766
3445,20.637117
3446,31.044199
3447,38.77772
3448,48.40518
3449,47.389263
3450,47.81152
3451,47.196007
3452,45.115753
3453,28.474798
3454,22.76717
3455,17.895529
3456,18.807096
3457,15.225612
3458,10.228068
3459,42.339447
3460,47.740147
3461,47.8555
3462,47.056377
3463,46.695847
3464,15.000236
3465,16.634884
3466,16.85081
3467,15.684395
3468,9.543376
3469,29.323658
3470,48.345245
3471,43.12544
3472,25.24848
3473,19.865255
3474,17.000755
3475,17.69673
3476,30.845703
3477,37.46102
3478,31.23863
3479,44.58873
3480,46.45869
3481,46.899487
3482,46.753525
3483,46.179993
3484,45.21007
3485,42.65754
3486,40.121006
3487,40.696854
3488,39.236996
3489,40.042065
3490,37.775284
3491,41.57203
3492,41.407665
3493,46.96085
3494,46.548317
3495,44.941513
3496,22.120434
3497,18.137657
3498,15.4720545
3499,11.656701
3500,21.770277
3501,43.312565
3502,37.894047
3503,40.0675
